Supplementary Data 3: Global mRNA half-lives measurement				
ENSEMBL Gene Id	Gene Symbol	Type	Half-life	Minimum Expression Value
ENSG00000108528	SLC25A11	mRNA	382.2677316	103.4681
ENSG00000134882	UBAC2	mRNA	382.0920066	26.2233
ENSG00000125505	MBOAT7	mRNA	382.0816377	18.16543
ENSG00000050393	CCDC90A	mRNA	382.0699366	21.49653
ENSG00000135390	ATP5G2	mRNA	382.0124138	45.68423
ENSG00000138744	NAAA	mRNA	382.0046393	14.42218
ENSG00000137261	KIAA0319	mRNA	381.9397284	4.395216
ENSG00000105767	CADM4	mRNA	381.8674452	20.3429
ENSG00000101843	PSMD10	mRNA	381.8108466	46.84689
ENSG00000111726	CMAS	mRNA	381.78646	73.72683
ENSG00000077809	GTF2I	mRNA	381.7763755	122.5058
ENSG00000130725	UBE2M	mRNA	381.7586653	44.64623
ENSG00000054793	ATP9A	mRNA	381.5621462	19.20313
ENSG00000137409	MTCH1	mRNA	381.5531468	32.97871
ENSG00000182087	C19orf6	mRNA	381.5284531	82.38323
ENSG00000183093	MRPL12	mRNA	381.5244203	59.13778
ENSG00000171202	TMEM126A	mRNA	381.4995897	12.51316
ENSG00000120656	TAF12	mRNA	381.4566218	9.319689
ENSG00000100522	GNPNAT1	mRNA	381.4177261	48.68352
ENSG00000101974	ATP11C	mRNA	381.3845415	72.92209
ENSG00000105397	TYK2	mRNA	381.3519629	24.35544
ENSG00000171603	CLSTN1	mRNA	381.3484945	57.53918
ENSG00000085415	SEH1L	mRNA	381.2706399	74.72037
ENSG00000104635	SLC39A14	mRNA	381.2224089	59.01393
ENSG00000103342	GSPT1	mRNA	381.1083481	181.3826
ENSG00000140553	UNC45A	mRNA	381.0926301	15.19789
ENSG00000151640	DPYSL4	mRNA	381.0895701	11.06831
ENSG00000091732	ZC3HC1	mRNA	381.0309525	41.30926
ENSG00000144485	HES6	mRNA	381.0169598	15.78436
ENSG00000123992	DNPEP	mRNA	381.0062771	12.89136
ENSG00000088256	GNA11	mRNA	381.0020426	40.71504
ENSG00000114850	SSR3	mRNA	380.9823753	54.34839
ENSG00000241186	TDGF1	mRNA	380.9291679	1.703013
ENSG00000152082	FAM128B	mRNA	380.918873	73.90757
ENSG00000114631	PODXL2	mRNA	380.913786	22.25699
ENSG00000133895	MEN1	mRNA	380.8499717	18.46162
ENSG00000101310	SEC23B	mRNA	380.8294512	158.9172
ENSG00000196704	AMZ2	mRNA	380.7497692	90.69958
ENSG00000117519	CNN3	mRNA	380.6584899	74.22311
ENSG00000133863	TEX15	mRNA	380.6100381	16.40746
ENSG00000130816	DNMT1	mRNA	380.5380754	114.6369
ENSG00000111261	MANSC1	mRNA	380.4966706	12.52338
ENSG00000155097	ATP6V1C1	mRNA	380.4560889	69.01228
ENSG00000070061	IKBKAP	mRNA	380.4436366	83.42841
ENSG00000115145	STAM2	mRNA	380.4412392	17.18687
ENSG00000204371	EHMT2	mRNA	380.3859946	24.23564
ENSG00000157978	LDLRAP1	mRNA	380.38447	18.50475
ENSG00000167508	MVD	mRNA	380.3828149	11.77794
ENSG00000152952	PLOD2	mRNA	380.3031557	51.31473
ENSG00000167157	PRRX2	mRNA	380.2822115	7.982489
ENSG00000167900	TK1	mRNA	380.2793597	69.58636
ENSG00000137161	CNPY3	mRNA	380.1917467	59.98548
---	PPIA	mRNA	380.1905964	883.064
ENSG00000173171	MTX1	mRNA	380.112577	16.69684
ENSG00000123213	NLN	mRNA	380.095816	24.40177
ENSG00000146386	C6orf115	mRNA	380.0615523	17.76141
ENSG00000135069	PSAT1	mRNA	380.0167155	90.79407
ENSG00000138085	C2orf28	mRNA	379.9841773	30.43465
ENSG00000112874	NUDT12	mRNA	379.9571893	30.91507
ENSG00000025708	TYMP	mRNA	379.9405769	5.912675
ENSG00000047315	POLR2B	mRNA	379.8767668	332.1867
ENSG00000165458	INPPL1	mRNA	379.8579556	15.92689
ENSG00000103769	RAB11A	mRNA	379.7873645	166.255
ENSG00000125648	SLC25A23	mRNA	379.6779901	20.04819
ENSG00000178234	GALNT11	mRNA	379.6701808	45.86423
ENSG00000165264	NDUFB6	mRNA	379.6192598	9.360694
ENSG00000117640	FAM54B	mRNA	379.5789826	33.7303
ENSG00000160087	UBE2J2	mRNA	379.5552362	27.39215
ENSG00000160124	CCDC58	mRNA	379.4428185	31.71448
ENSG00000123240	OPTN	mRNA	379.4302646	15.26027
ENSG00000198722	UNC13B	mRNA	379.3127989	11.51322
ENSG00000006282	SPATA20	mRNA	379.2553465	10.09391
ENSG00000169976	SF3B5	mRNA	379.2547186	46.94873
ENSG00000105612	DNASE2	mRNA	379.2384208	10.94579
ENSG00000214530	STARD10	mRNA	378.9913217	7.441679
ENSG00000107758	PPP3CB	mRNA	378.9374666	96.23021
ENSG00000101290	CDS2	mRNA	378.8253889	55.14296
ENSG00000107745	CBARA1	mRNA	378.779325	48.88977
ENSG00000086598	TMED2	mRNA	378.7707556	442.5913
ENSG00000183765	CHEK2	mRNA	378.6064773	23.85361
ENSG00000117308	GALE	mRNA	378.4703894	9.003893
ENSG00000163430	FSTL1	mRNA	378.4428078	104.5858
ENSG00000157637	SLC38A10	mRNA	378.412393	16.87027
ENSG00000109654	TRIM2	mRNA	378.4038876	18.85111
ENSG00000167757	KLK11	mRNA	378.3897083	5.056739
ENSG00000151665	PIGF	mRNA	378.3867471	11.73761
ENSG00000123739	PLA2G12A	mRNA	378.2089608	27.86825
ENSG00000115128	SF3B14	mRNA	378.0888939	63.31047
ENSG00000108963	DPH1	mRNA	378.0399393	37.29259
ENSG00000182240	BACE2	mRNA	378.0378116	16.88312
ENSG00000021300	PLEKHB1	mRNA	377.9110372	3.842882
ENSG00000130119	GNL3L	mRNA	377.8291291	60.56068
ENSG00000154930	ACSS1	mRNA	377.7058785	15.73931
ENSG00000132153	DHX30	mRNA	377.6281542	57.581
ENSG00000188984	AADACL3	mRNA	377.584789	2.39841
ENSG00000118276	B4GALT6	mRNA	377.555104	10.00079
ENSG00000169895	SYAP1	mRNA	377.5045428	94.28333
ENSG00000177646	ACAD9	mRNA	377.4507172	59.82397
ENSG00000070814	TCOF1	mRNA	377.420156	48.78854
ENSG00000188130	MAPK12	mRNA	377.3405161	18.19094
ENSG00000178057	C3orf60	mRNA	377.3123447	24.39975
ENSG00000182979	MTA1	mRNA	377.3037694	50.00441
ENSG00000180209	MYLPF	mRNA	377.2981976	5.301087
ENSG00000215915	ATAD3C	mRNA	377.2898523	6.437153
ENSG00000160072	ATAD3B	mRNA	377.2805015	41.16297
ENSG00000100473	COCH	mRNA	377.2454768	115.4987
ENSG00000156017	C9orf41	mRNA	377.170349	38.5614
ENSG00000198133	C14orf83	mRNA	377.1192509	2.231984
ENSG00000182156	ENPP7	mRNA	377.1179573	4.650667
ENSG00000128791	TWSG1	mRNA	377.033328	68.79373
ENSG00000106268	NUDT1	mRNA	376.990554	13.34581
ENSG00000060491	OGFR	mRNA	376.8842383	43.27615
ENSG00000141376	BCAS3	mRNA	376.5971166	49.56197
ENSG00000130741	EIF2S3	mRNA	376.5838574	397.3897
ENSG00000167112	TRUB2	mRNA	376.5678233	46.06417
---	LOC643751	mRNA	376.533142	222.7116
ENSG00000085491	SLC25A24	mRNA	376.4269884	19.77107
ENSG00000143515	ATP8B2	mRNA	376.38442	24.34146
ENSG00000214078	CPNE1	mRNA	376.2283009	150.6081
ENSG00000196998	WDR45	mRNA	376.208727	34.37096
ENSG00000145824	CXCL14	mRNA	376.1841635	4.554556
ENSG00000075945	KIFAP3	mRNA	376.1386936	46.16381
ENSG00000080815	PSEN1	mRNA	376.1377371	43.64028
ENSG00000006715	VPS41	mRNA	376.1303525	57.82238
ENSG00000064489	MEF2B	mRNA	376.0163389	19.38104
ENSG00000168280	KIF5C	mRNA	376.0079111	26.60688
ENSG00000137806	NDUFAF1	mRNA	375.9982785	53.24061
ENSG00000105427	CNFN	mRNA	375.9517163	4.984155
ENSG00000183011	LSMD1	mRNA	375.9336546	13.89452
ENSG00000117868	FAM62B	mRNA	375.9216511	49.06267
ENSG00000121211	MND1	mRNA	375.9021785	10.77909
ENSG00000090674	MCOLN1	mRNA	375.8276664	19.79949
ENSG00000141401	IMPA2	mRNA	375.8127146	12.75602
ENSG00000185561	TLCD2	mRNA	375.792715	8.894528
ENSG00000148834	GSTO1	mRNA	375.7549815	30.23015
ENSG00000069966	GNB5	mRNA	375.7393958	13.41726
ENSG00000122694	C9orf19	mRNA	375.662994	10.04852
ENSG00000167699	GLOD4	mRNA	375.6447135	140.4691
ENSG00000155463	OXA1L	mRNA	375.6036834	138.8941
ENSG00000172113	NME6	mRNA	375.595293	9.241975
ENSG00000176244	ACBD7	mRNA	375.5387979	33.90444
ENSG00000160803	UBQLN4	mRNA	375.4756379	22.531273
ENSG00000159259	CHAF1B	mRNA	375.4595271	95.10921
ENSG00000185739	SRL	mRNA	375.4440761	2.580024
ENSG00000101928	MOSPD1	mRNA	375.3888035	8.652404
ENSG00000156831	NSMCE2	mRNA	375.3143946	15.76799
ENSG00000140943	MBTPS1	mRNA	375.3015132	106.6488
ENSG00000119314	ROD1	mRNA	375.285452	67.54732
ENSG00000172725	CORO1B	mRNA	375.2417787	10.66768
ENSG00000104835	SARS2	mRNA	375.1229203	30.43229
ENSG00000090661	LASS4	mRNA	375.1200869	6.039912
ENSG00000134590	FAM127A	mRNA	375.0436297	91.82587
ENSG00000131738	KRT33B	mRNA	374.9969823	2.752857
ENSG00000159842	ABR	mRNA	374.9820663	16.55794
ENSG00000130021	HDHD1A	mRNA	374.97627	16.90313
ENSG00000136982	DSCC1	mRNA	374.9449282	22.56814
ENSG00000058262	SEC61A1	mRNA	374.9418487	117.1141
ENSG00000170266	GLB1	mRNA	374.7715344	16.23253
ENSG00000110696	C11orf58	mRNA	374.7703011	338.21145
ENSG00000136485	WDR68	mRNA	374.66973	116.099
ENSG00000128228	SDF2L1	mRNA	374.559046	18.46943
ENSG00000063046	EIF4B	mRNA	374.5431179	250.6951
ENSG00000087460	GNAS	mRNA	374.4963072	61.44664
ENSG00000001461	NPAL3	mRNA	374.4606122	73.33421
ENSG00000117385	LEPRE1	mRNA	374.4424339	12.75625
ENSG00000103855	CD276	mRNA	374.4334026	33.24095
ENSG00000196776	CD47	mRNA	374.4284958	95.76006
ENSG00000116857	TMEM9	mRNA	374.3943002	37.02035
ENSG00000130244	FAM98C	mRNA	374.3788905	27.77874
ENSG00000105705	SF4	mRNA	374.2515149	22.99177
ENSG00000182552	RWDD4A	mRNA	374.2360943	9.5747615
ENSG00000157823	AP3S2	mRNA	374.1807958	93.1694
ENSG00000119711	ALDH6A1	mRNA	374.1427266	24.61221
ENSG00000172992	DCAKD	mRNA	374.1362588	35.19545
ENSG00000231679	HLA-DRB3	mRNA	374.0581537	6.88378
ENSG00000139187	KLRG1	mRNA	374.0331132	7.834499
ENSG00000105298	C19orf29	mRNA	374.0269428	6.748249
ENSG00000114988	LMAN2L	mRNA	374.0028027	40.33783
ENSG00000147403	RPL10	mRNA	373.7499108	569.1784767
---	hCG_1644323	mRNA	373.7210458	2.078962
ENSG00000140829	DHX38	mRNA	373.6908826	30.06039
ENSG00000136628	EPRS	mRNA	373.6809598	206.7062
ENSG00000158402	CDC25C	mRNA	373.6417948	31.33256
ENSG00000175216	CKAP5	mRNA	373.5350293	171.3907
ENSG00000028116	VRK2	mRNA	373.5058698	16.58433
ENSG00000147592	LACTB2	mRNA	373.4589461	12.47307
ENSG00000103335	FAM38A	mRNA	373.4563529	18.95513
ENSG00000122591	FAM126A	mRNA	373.4474829	27.90731
ENSG00000106290	TAF6	mRNA	373.3803492	33.30354
ENSG00000179051	RCC2	mRNA	373.270771	194.5023
ENSG00000129083	COPB1	mRNA	373.1928442	104.3651
ENSG00000113583	C5orf15	mRNA	373.1547778	79.24155
ENSG00000163964	PIGX	mRNA	373.0660315	30.66756
ENSG00000147419	CCDC25	mRNA	372.9140999	45.12082
ENSG00000196305	IARS	mRNA	372.8336368	392.7662
ENSG00000151465	CDC123	mRNA	372.6681357	181.3282
ENSG00000003096	KLHL13	mRNA	372.599425	19.27359
ENSG00000100124	ANKRD54	mRNA	372.5141967	21.54596
ENSG00000101160	CTSZ	mRNA	372.4986652	12.29339
ENSG00000198270	TMEM116	mRNA	372.3781413	9.479397
ENSG00000111639	MRPL51	mRNA	372.3725078	320.8464
ENSG00000173786	CNP	mRNA	372.2572893	35.27349
ENSG00000100401	RANGAP1	mRNA	372.2082712	101.4685
ENSG00000099984	GSTT2	mRNA	372.1686999	5.725104
ENSG00000137764	MAP2K5	mRNA	372.0929793	24.88914
ENSG00000106266	SNX8	mRNA	372.0393698	15.46185
ENSG00000174233	ADCY6	mRNA	371.9795718	22.64428
ENSG00000073792	IGF2BP2	mRNA	371.7709902	31.10403
ENSG00000182919	C11orf54	mRNA	371.7358827	19.33092
ENSG00000116171	SCP2	mRNA	371.7253919	23.44162
ENSG00000107263	RAPGEF1	mRNA	371.7201251	35.5679
ENSG00000100823	APEX1	mRNA	371.7107727	177.9285
ENSG00000125835	SNRPB	mRNA	371.5867577	232.4394
ENSG00000196510	ANAPC7	mRNA	371.5458613	120.6438
ENSG00000183044	ABAT	mRNA	371.5375669	8.526368
ENSG00000123472	ATPAF1	mRNA	371.5204039	42.86887
ENSG00000023318	TXNDC4	mRNA	371.5026915	68.44373
ENSG00000115380	EFEMP1	mRNA	371.4935142	4.196645
ENSG00000166881	TMEM194	mRNA	371.4687655	227.5132
ENSG00000196700	ZNF512B	mRNA	371.4641818	16.35689
ENSG00000177963	RIC8A	mRNA	371.3803827	44.16666
ENSG00000130165	ELOF1	mRNA	371.3635786	112.5469
ENSG00000123374	CDK2	mRNA	371.3553422	150.3022
ENSG00000137880	GCHFR	mRNA	371.3397012	11.77826
ENSG00000100353	EIF3D	mRNA	371.3053068	278.3511
ENSG00000130829	DUSP9	mRNA	371.2858811	11.86119
ENSG00000013375	PGM3	mRNA	371.1884227	110.9393
ENSG00000101473	ACOT8	mRNA	371.1598216	16.90515
ENSG00000185340	GAS2L1	mRNA	371.1493026	5.25107
ENSG00000213585	VDAC1	mRNA	371.1066405	39.61191
ENSG00000119977	TCTN3	mRNA	371.051837	49.81781
ENSG00000140395	WDR61	mRNA	371.0510648	16.31071
ENSG00000155629	PIK3AP1	mRNA	371.0386718	6.656079
ENSG00000023287	RB1CC1	mRNA	371.0022543	38.028
ENSG00000163785	RYK	mRNA	371.00051	72.24566
ENSG00000215041	KIAA1787	mRNA	370.973117	18.52844
ENSG00000108384	RAD51C	mRNA	370.8686795	61.52862
ENSG00000188386	PPP3R2	mRNA	370.8520503	3.520841
ENSG00000241370	RPP21	mRNA	370.8083789	29.39452
ENSG00000159210	SNF8	mRNA	370.623965	69.25623
ENSG00000125827	TXNDC13	mRNA	370.5801845	40.20866
ENSG00000163933	RFT1	mRNA	370.5575571	69.87268
ENSG00000136448	NMT1	mRNA	370.5074037	90.08346
ENSG00000143799	PARP1	mRNA	370.5009406	348.9929
ENSG00000107404	DVL1	mRNA	370.498111	24.00782
ENSG00000100764	PSMC1	mRNA	370.4796361	229.2216
ENSG00000178928	TPRX1	mRNA	370.4168106	2.250491
ENSG00000057252	SOAT1	mRNA	370.3821271	54.12063
ENSG00000182973	CNOT10	mRNA	370.3569546	55.56246
ENSG00000128609	NDUFA5	mRNA	370.2933306	70.12551
ENSG00000126777	KTN1	mRNA	370.2547245	37.58026
ENSG00000132256	TRIM5	mRNA	370.2321484	8.645409
ENSG00000213397	UCHL5IP	mRNA	370.2217625	13.24685
ENSG00000185104	FAF1	mRNA	370.1802775	83.36481
ENSG00000185432	METTL7A	mRNA	370.1067029	8.531981
ENSG00000175701	LOC205251	mRNA	370.0663926	4.155418
ENSG00000198258	UBL5	mRNA	370.0182825	43.04721
ENSG00000078304	PPP2R5C	mRNA	369.9919687	28.64371
ENSG00000135535	CD164	mRNA	369.9731207	200.4681
ENSG00000165280	VCP	mRNA	369.9645579	209.3927
ENSG00000117280	RAB7L1	mRNA	369.8667663	34.40497
ENSG00000176014	TUBB6	mRNA	369.8638712	50.75486
ENSG00000183684	THOC4	mRNA	369.8499921	336.0039
ENSG00000128581	RABL5	mRNA	369.7908546	67.45147
ENSG00000103528	SYT17	mRNA	369.7680629	4.39487
ENSG00000148488	ST8SIA6	mRNA	369.7543624	2.193237
ENSG00000151414	NEK7	mRNA	369.7393236	52.86024
ENSG00000228083	IFNA14	mRNA	369.7366384	1.898206
ENSG00000148291	SURF2	mRNA	369.6822447	44.30885
ENSG00000105993	DNAJB6	mRNA	369.605261	50.91898
ENSG00000165914	TTC7B	mRNA	369.5937814	40.34951
ENSG00000125651	GTF2F1	mRNA	369.5903963	48.72804
ENSG00000139324	TMTC3	mRNA	369.5852585	104.9954
ENSG00000072210	ALDH3A2	mRNA	369.5623041	69.70397
ENSG00000151514	SALL3	mRNA	369.4346464	3.689796
ENSG00000176204	LRRTM4	mRNA	369.4270919	12.21021
ENSG00000102038	SMARCA1	mRNA	369.4224922	28.7181
ENSG00000187170	LCE4A	mRNA	369.393164	3.826793
ENSG00000171130	ATP6V0E2	mRNA	369.2503052	23.38969
ENSG00000168036	CTNNB1	mRNA	369.0656088	305.8729
ENSG00000144118	RALB	mRNA	369.0055117	22.82223
ENSG00000005486	RHBDD2	mRNA	368.9935337	90.44531
ENSG00000086717	PPEF1	mRNA	368.9618581	2.913029
ENSG00000073050	XRCC1	mRNA	368.927658	41.37444
ENSG00000172046	USP19	mRNA	368.8266795	43.70064
ENSG00000104765	BNIP3L	mRNA	368.8057918	67.78703
ENSG00000141504	SAT2	mRNA	368.7597241	19.34075
ENSG00000152492	CCDC50	mRNA	368.7582546	38.76353
ENSG00000181085	MAPK15	mRNA	368.755194	5.965633
ENSG00000083814	ZNF671	mRNA	368.7533145	2.883539
ENSG00000160710	ADAR	mRNA	368.697588	105.0272
ENSG00000174684	B3GNT1	mRNA	368.6095075	12.01526
ENSG00000182195	LDOC1	mRNA	368.6013175	12.18499
ENSG00000134871	COL4A2	mRNA	368.5839827	8.48894
ENSG00000153044	CENPH	mRNA	368.5362092	9.40574
ENSG00000145901	TNIP1	mRNA	368.5188564	13.07734
ENSG00000146476	C6orf211	mRNA	368.4511497	42.98298
ENSG00000100372	SLC25A17	mRNA	368.4183727	33.33141
ENSG00000159023	EPB41	mRNA	368.3799262	69.85455
ENSG00000118402	ELOVL4	mRNA	368.3642731	34.26992
ENSG00000075785	RAB7A	mRNA	368.3410027	157.0623
ENSG00000165775	FUNDC2	mRNA	368.3100615	17.48054
ENSG00000115255	REEP6	mRNA	368.3013508	9.880066
ENSG00000198732	SMOC1	mRNA	368.2980837	42.80978
ENSG00000173715	C11orf80	mRNA	368.297417	8.715907
ENSG00000074319	TSG101	mRNA	368.2757937	48.45242
ENSG00000187634	SAMD11	mRNA	368.2609708	16.73428
ENSG00000184584	TMEM173	mRNA	368.1729538	15.65164
ENSG00000069869	NEDD4	mRNA	368.114387	9.705437
ENSG00000160447	PKN3	mRNA	368.1031126	28.39598
ENSG00000128310	GALR3	mRNA	368.0688949	12.48417
ENSG00000066926	FECH	mRNA	368.0654337	28.77399
ENSG00000091640	SPAG7	mRNA	368.0458453	7.960733
---	C8orf15	mRNA	368.0038622	4.757915
ENSG00000052344	PRSS8	mRNA	367.9975061	3.271077
ENSG00000075624	ACTB	mRNA	367.9684711	845.1918
ENSG00000165716	FAM69B	mRNA	367.9625347	22.84129
ENSG00000142789	ELA3A	mRNA	367.9394976	6.044206
ENSG00000168802	CTF8	mRNA	367.9255287	38.66084
ENSG00000166123	GPT2	mRNA	367.914654	38.57365
ENSG00000130764	LRRC47	mRNA	367.8860304	58.84256
ENSG00000168385	2-Sep	mRNA	367.8442059	226.3345
ENSG00000074219	TEAD2	mRNA	367.8002956	9.592406
ENSG00000136045	PWP1	mRNA	367.789476	133.7653
ENSG00000116691	RP5-1077B9.4	mRNA	367.7718854	11.73931
ENSG00000131724	IL13RA1	mRNA	367.7615436	49.91204
ENSG00000129675	ARHGEF6	mRNA	367.75008	4.621857
ENSG00000103194	USP10	mRNA	367.7167142	153.5066
ENSG00000107719	KIAA1274	mRNA	367.7081017	7.659902
ENSG00000176619	LMNB2	mRNA	367.7064823	73.44351
---	FLJ45717	mRNA	367.6270361	3.589972
ENSG00000169750	RAC3	mRNA	367.6029194	13.83278
---	TMEM191A	mRNA	367.5551092	28.595591
ENSG00000226784	PGAM4	mRNA	367.5433215	173.44262
ENSG00000239779	WBP1	mRNA	367.4579394	53.49635667
ENSG00000197406	DIO3	mRNA	367.410696	3.400022
ENSG00000188706	ZDHHC9	mRNA	367.3867472	52.01424
ENSG00000133636	NTS	mRNA	367.3790658	3.080787
ENSG00000128602	SMO	mRNA	367.3618057	19.91903
ENSG00000162819	C1orf58	mRNA	367.3048967	116.8412
ENSG00000243989	ACY1	mRNA	367.2820721	6.82542
ENSG00000184178	SCFD2	mRNA	367.2545302	32.76419
ENSG00000166086	JAM3	mRNA	367.2287116	55.22837
ENSG00000186930	KRTAP6-2	mRNA	367.0288656	3.325646
ENSG00000167004	PDIA3	mRNA	367.0113823	389.6825
ENSG00000197353	LYPD2	mRNA	366.9624517	7.631624
ENSG00000105697	HAMP	mRNA	366.8455144	3.932623
ENSG00000172578	KLHL6	mRNA	366.8169859	4.007908
ENSG00000119139	TJP2	mRNA	366.7894268	37.13915
ENSG00000156110	ADK	mRNA	366.7803252	38.74002
ENSG00000142687	KIAA0319L	mRNA	366.6986249	46.38816
ENSG00000103254	C16orf24	mRNA	366.6670669	9.672419
---	LOC653665	mRNA	366.6515849	10.03253
ENSG00000084070	SMAP2	mRNA	366.6468716	47.74747
ENSG00000184182	UBE2F	mRNA	366.641737	38.66486
ENSG00000116478	HDAC1	mRNA	366.5456544	379.4739
ENSG00000155530	LRGUK	mRNA	366.4754663	2.924423
ENSG00000147383	NSDHL	mRNA	366.4725836	43.64221
ENSG00000133706	LARS	mRNA	366.4610999	232.349
ENSG00000181704	YIPF6	mRNA	366.4310595	74.66489
ENSG00000196177	ACADSB	mRNA	366.41922	38.7701
ENSG00000105699	LSR	mRNA	366.386478	42.11987
ENSG00000107829	FBXW4	mRNA	366.2720386	26.97449
ENSG00000184432	COPB2	mRNA	366.2563148	150.4481
ENSG00000013374	NUB1	mRNA	366.1919866	80.4888
ENSG00000163412	EIF4E3	mRNA	366.1708182	20.7722
ENSG00000006075	CCL3	mRNA	366.1647762	2.486591
ENSG00000164587	RPS14	mRNA	366.1575569	300.6301
ENSG00000196517	SLC6A9	mRNA	366.1313942	14.91346
ENSG00000099385	BCL7C	mRNA	366.1152713	23.38351
ENSG00000164209	SLC25A46	mRNA	366.0562664	112.7025
ENSG00000126759	CFP	mRNA	366.0287826	3.946881
ENSG00000111907	TPD52L1	mRNA	365.9553159	7.673044
ENSG00000213029	SPHAR	mRNA	365.8691536	32.80912
ENSG00000127990	SGCE	mRNA	365.8546854	65.37553
ENSG00000167941	SOST	mRNA	365.8059584	2.724988
ENSG00000165929	TC2N	mRNA	365.7607342	51.73957
ENSG00000205754	LST-3TM12	mRNA	365.6912008	1.851366
ENSG00000069696	DRD4	mRNA	365.6292125	13.72157
ENSG00000147536	GINS4	mRNA	365.6205402	49.24952
ENSG00000136522	MRPL47	mRNA	365.5806605	77.27808
ENSG00000167861	C17orf28	mRNA	365.5684889	6.634882
ENSG00000157349	DDX19B	mRNA	365.5228562	18.01014
ENSG00000013016	EHD3	mRNA	365.4822139	5.105232
ENSG00000120725	SIL1	mRNA	365.4295048	8.166451
ENSG00000035862	TIMP2	mRNA	365.4043212	11.23256
ENSG00000134287	ARF3	mRNA	365.3993626	109.5491
ENSG00000132361	KIAA0664	mRNA	365.3421814	36.21409
ENSG00000143870	PDIA6	mRNA	365.142563	554.3073
ENSG00000180198	RCC1	mRNA	365.1028151	83.85292
---	LOC646359	mRNA	365.0976548	3.284624
ENSG00000047230	CTPS2	mRNA	365.0856834	22.13478
ENSG00000164307	ERAP1	mRNA	365.0713685	8.595966
ENSG00000111666	CHPT1	mRNA	365.0521548	47.69814
ENSG00000163435	ELF3	mRNA	364.935041	2.560528
ENSG00000064961	HMG20B	mRNA	364.7524557	22.3533
ENSG00000022840	RNF10	mRNA	364.7013717	133.0279
ENSG00000136261	BZW2	mRNA	364.6750024	34.44533
ENSG00000186297	GABRA5	mRNA	364.6689325	3.434488
ENSG00000074695	LMAN1	mRNA	364.643035	149.2779
ENSG00000138030	KHK	mRNA	364.6399173	6.748846
---	LOC342541	mRNA	364.5834579	13.13829
ENSG00000137819	PAQR5	mRNA	364.5070217	9.00071
ENSG00000137710	RDX	mRNA	364.506333	92.35667
ENSG00000172289	OR10V1	mRNA	364.3581433	2.772245
ENSG00000010626	LRRC23	mRNA	364.3294157	4.018356
ENSG00000113719	ERGIC1	mRNA	364.3000915	34.46516
ENSG00000173153	ESRRA	mRNA	364.2624084	14.04859
ENSG00000164402	8-Sep	mRNA	364.2477631	42.82202
ENSG00000154217	PITPNC1	mRNA	364.2324539	5.842312
ENSG00000196406	SPANXE	mRNA	364.1694865	3.631248
ENSG00000165240	ATP7A	mRNA	364.163804	17.4257
ENSG00000148798	INA	mRNA	364.1348288	41.60998
ENSG00000151503	NCAPD3	mRNA	364.09925	116.006
ENSG00000130294	KIF1A	mRNA	364.0529702	37.9161
ENSG00000205323	CIP29	mRNA	364.0232529	23.24607
ENSG00000031823	RANBP3	mRNA	364.0131037	75.23077
ENSG00000187498	COL4A1	mRNA	364.0048903	12.89775
ENSG00000171298	GAA	mRNA	363.9883906	8.374642
ENSG00000136238	RAC1	mRNA	363.9851045	16.01285
ENSG00000163840	DTX3L	mRNA	363.9705043	11.89086
ENSG00000122679	RAMP3	mRNA	363.9704849	5.032383
ENSG00000189067	LITAF	mRNA	363.935803	55.4544
ENSG00000197540	GZMM	mRNA	363.9196158	5.707721
ENSG00000162129	CLPB	mRNA	363.899521	51.89537
ENSG00000163389	KTELC1	mRNA	363.8545662	18.57374
ENSG00000166501	PRKCB1	mRNA	363.8092575	17.11579
ENSG00000174374	WBSCR16	mRNA	363.797622	58.00087
ENSG00000166971	AKTIP	mRNA	363.7651966	14.97824
ENSG00000102879	CORO1A	mRNA	363.7448316	5.954749
ENSG00000152253	SPC25	mRNA	363.7197228	31.48518
ENSG00000178449	C12orf62	mRNA	363.6795329	17.71656
ENSG00000087111	PIGS	mRNA	363.6451987	81.9156
ENSG00000136490	LIMD2	mRNA	363.6437396	17.43924
ENSG00000093009	CDC45L	mRNA	363.6384849	58.81234
ENSG00000139350	NEDD1	mRNA	363.620996	93.94747
ENSG00000111450	STX2	mRNA	363.5794289	38.45587
ENSG00000144021	CIAO1	mRNA	363.5680488	45.04937
ENSG00000105281	SLC1A5	mRNA	363.5311921	117.3241
ENSG00000115758	ODC1	mRNA	363.5071406	304.272
ENSG00000135272	MDFIC	mRNA	363.5060438	33.7681
ENSG00000168824	D4S234E	mRNA	363.4982195	6.441178
ENSG00000117697	NSL1	mRNA	363.39525	101.7771
ENSG00000149091	DGKZ	mRNA	363.3034838	9.2336185
ENSG00000166337	TAF10	mRNA	363.277655	99.47387
ENSG00000103653	CSK	mRNA	363.2548757	31.19912
ENSG00000198818	SFT2D1	mRNA	363.2303754	59.09843
ENSG00000008735	MAPK8IP2	mRNA	363.1435604	9.374386
ENSG00000155363	MOV10	mRNA	363.1117545	35.29993
ENSG00000112992	NNT	mRNA	363.0983637	123.3071
ENSG00000163913	IFT122	mRNA	363.0802166	15.10302
ENSG00000128708	HAT1	mRNA	362.9392082	63.52179
ENSG00000204352	C9orf129	mRNA	362.8843897	63.06451
ENSG00000187243 // ENSG00000154545	MAGED4	mRNA	362.8821086	8.896494
---	C2orf46	mRNA	362.8650749	2.30086
